Start with N = 1000, C0 = 10, max_point = 5, feature_case = core
The time for constructing x_order and v_order 593 milliseconds
The time for constructing optimization model is 8907 milliseconds, start solving the model
Problem
  Name                   :                 
  Objective sense        : minimize        
  Type                   : CONIC (conic optimization problem)
  Constraints            : 3259            
  Affine conic cons.     : 2000            
  Disjunctive cons.      : 0               
  Cones                  : 0               
  Scalar variables       : 5123            
  Matrix variables       : 0               
  Integer variables      : 1123            

Optimizer started.
Mixed integer optimizer started.
Threads used: 10
Presolve started.
Presolve terminated. Time = 0.39, probing time =  0.23
Presolved problem: 7085 variables, 2198 constraints, 15205 non-zeros
Presolved problem: 108 general integer, 977 binary, 6000 continuous
Presolved problem: 2000 cones
Clique table size: 107
BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
206707   209753   165366   283      3.6108920712e+02     3.3961027426e+02     5.95        5215.8
206924   209974   165515   269      3.6108920712e+02     3.3961027426e+02     5.95        5220.7
207144   210195   165713   69       3.6108920712e+02     3.3961027605e+02     5.95        5226.6
207362   210415   165877   51       3.6108920712e+02     3.3961027605e+02     5.95        5233.2
207582   210636   166065   273      3.6108920712e+02     3.3961027605e+02     5.95        5239.9
207801   210857   166214   268      3.6108920712e+02     3.3961027605e+02     5.95        5246.8
208020   211079   166389   268      3.6108920712e+02     3.3961027605e+02     5.95        5253.7
208237   211299   166556   256      3.6108920712e+02     3.3961027605e+02     5.95        5260.8
208452   211519   166719   251      3.6108920712e+02     3.3961027865e+02     5.95        5266.8
208669   211739   166904   259      3.6108920712e+02     3.3961027865e+02     5.95        5273.2
208888   211959   167089   63       3.6108920712e+02     3.3961027865e+02     5.95        5279.5
209105   212177   167268   261      3.6108920712e+02     3.3961027865e+02     5.95        5285.5
209323   212399   167418   282      3.6108920712e+02     3.3961027865e+02     5.95        5291.6
209539   212620   167572   270      3.6108920712e+02     3.3961027865e+02     5.95        5297.0
209758   212840   167769   261      3.6108920712e+02     3.3961027865e+02     5.95        5301.8
209976   213058   167949   81       3.6108920712e+02     3.3961027865e+02     5.95        5307.4
210198   213282   168117   224      3.6108920712e+02     3.3961027865e+02     5.95        5312.9
210415   213503   168248   248      3.6108920712e+02     3.3961027865e+02     5.95        5317.8
210623   213716   168398   262      3.6108920712e+02     3.3961027865e+02     5.95        5322.3
210840   213935   168563   268      3.6108920712e+02     3.3961027985e+02     5.95        5326.3
211057   214154   168750   257      3.6108920712e+02     3.3961028025e+02     5.95        5330.4
211277   214374   168926   275      3.6108920712e+02     3.3961028025e+02     5.95        5335.5
211494   214596   169071   272      3.6108920712e+02     3.3961028025e+02     5.95        5341.5
211715   214817   169256   253      3.6108920712e+02     3.3961028025e+02     5.95        5347.4
211935   215037   169420   259      3.6108920712e+02     3.3961028025e+02     5.95        5354.1
212150   215256   169583   219      3.6108920712e+02     3.3961028025e+02     5.95        5359.8
212364   215475   169753   257      3.6108920712e+02     3.3961028025e+02     5.95        5366.5
212584   215695   169945   266      3.6108920712e+02     3.3961028025e+02     5.95        5373.8
212805   215916   170118   270      3.6108920712e+02     3.3961028025e+02     5.95        5380.2
213025   216139   170282   252      3.6108920712e+02     3.3961028025e+02     5.95        5386.3
213237   216361   170394   280      3.6108920712e+02     3.3961028025e+02     5.95        5392.4
213453   216582   170586   291      3.6108920712e+02     3.3961028025e+02     5.95        5398.6
213659   216793   170722   254      3.6108920712e+02     3.3961028055e+02     5.95        5404.5
213875   217013   170886   52       3.6108920712e+02     3.3961028055e+02     5.95        5410.4
214092   217232   171053   257      3.6108920712e+02     3.3961028055e+02     5.95        5417.0
214313   217453   171214   269      3.6108920712e+02     3.3961028055e+02     5.95        5423.0
214533   217676   171362   285      3.6108920712e+02     3.3961028055e+02     5.95        5428.7
214747   217897   171508   297      3.6108920712e+02     3.3961028055e+02     5.95        5432.9
214963   218115   171674   54       3.6108920712e+02     3.3961028265e+02     5.95        5436.9
215179   218334   171860   226      3.6108920712e+02     3.3961028265e+02     5.95        5440.9
215392   218555   171973   261      3.6108920712e+02     3.3961028265e+02     5.95        5444.8
215611   218775   172144   280      3.6108920712e+02     3.3961028265e+02     5.95        5448.7
215831   218995   172324   256      3.6108920712e+02     3.3961028265e+02     5.95        5452.7
216047   219215   172484   266      3.6108920712e+02     3.3961028265e+02     5.95        5456.6
216266   219435   172657   280      3.6108920712e+02     3.3961028265e+02     5.95        5460.5
216484   219657   172801   291      3.6108920712e+02     3.3961028265e+02     5.95        5465.3
216700   219879   172939   304      3.6108920712e+02     3.3961028265e+02     5.95        5470.8
216922   220102   173085   256      3.6108920712e+02     3.3961028265e+02     5.95        5475.6
217140   220322   173259   268      3.6108920712e+02     3.3961028265e+02     5.95        5479.5
217346   220531   173411   271      3.6108920712e+02     3.3961028265e+02     5.95        5483.2
217561   220749   173588   282      3.6108920712e+02     3.3961028265e+02     5.95        5487.0
217782   220970   173751   295      3.6108920712e+02     3.3961028265e+02     5.95        5491.4
218000   221193   173903   306      3.6108920712e+02     3.3961028265e+02     5.95        5495.3
218214   221412   174083   275      3.6108920712e+02     3.3961028265e+02     5.95        5499.2
218430   221629   174245   56       3.6108920712e+02     3.3961028374e+02     5.95        5504.0
218643   221850   174356   272      3.6108920712e+02     3.3961028374e+02     5.95        5509.6
218862   222069   174511   261      3.6108920712e+02     3.3961028374e+02     5.95        5515.6
219075   222290   174650   280      3.6108920712e+02     3.3961028374e+02     5.95        5521.4
219294   222512   174793   292      3.6108920712e+02     3.3961028374e+02     5.95        5529.2
219515   222735   174946   303      3.6108920712e+02     3.3961028374e+02     5.95        5537.0
219734   222958   175111   64       3.6108920712e+02     3.3961028374e+02     5.95        5544.6
219955   223179   175284   258      3.6108920712e+02     3.3961028374e+02     5.95        5551.9
220176   223400   175471   66       3.6108920712e+02     3.3961028374e+02     5.95        5558.1
220394   223620   175655   254      3.6108920712e+02     3.3961028374e+02     5.95        5563.8
220609   223840   175834   57       3.6108920712e+02     3.3961028374e+02     5.95        5569.5
220828   224060   176019   151      3.6108920712e+02     3.3961028374e+02     5.95        5576.9
221045   224283   176160   248      3.6108920712e+02     3.3961028374e+02     5.95        5583.5
221261   224500   176316   255      3.6108920712e+02     3.3961028374e+02     5.95        5589.2
221481   224721   176478   58       3.6108920712e+02     3.3961028432e+02     5.95        5593.5
221700   224943   176649   62       3.6108920712e+02     3.3961028432e+02     5.95        5597.8
221917   225164   176784   77       3.6108920712e+02     3.3961028432e+02     5.95        5603.2
222138   225385   176971   94       3.6108920712e+02     3.3961028432e+02     5.95        5608.1
222359   225608   177104   271      3.6108920712e+02     3.3961028432e+02     5.95        5613.3
222574   225830   177255   269      3.6108920712e+02     3.3961028432e+02     5.95        5617.6
222788   226051   177397   274      3.6108920712e+02     3.3961028432e+02     5.95        5621.6
223004   226271   177559   268      3.6108920712e+02     3.3961028432e+02     5.95        5625.3
223221   226493   177676   280      3.6108920712e+02     3.3961028432e+02     5.95        5628.9
223436   226713   177835   266      3.6108920712e+02     3.3961028432e+02     5.95        5632.9
223656   226934   177991   254      3.6108920712e+02     3.3961028432e+02     5.95        5637.7
223874   227157   178135   256      3.6108920712e+02     3.3961028432e+02     5.95        5644.4
224091   227376   178274   262      3.6108920712e+02     3.3961028480e+02     5.95        5650.7
224306   227596   178431   255      3.6108920712e+02     3.3961028480e+02     5.95        5656.8
224521   227813   178608   257      3.6108920712e+02     3.3961028480e+02     5.95        5662.4
224737   228033   178758   84       3.6108920712e+02     3.3961028480e+02     5.95        5668.7
224958   228254   178941   103      3.6108920712e+02     3.3961028480e+02     5.95        5675.5
225174   228475   179105   262      3.6108920712e+02     3.3961028480e+02     5.95        5682.4
225393   228696   179238   267      3.6108920712e+02     3.3961028480e+02     5.95        5689.3
225614   228917   179427   272      3.6108920712e+02     3.3961028480e+02     5.95        5695.6
225833   229139   179574   76       3.6108920712e+02     3.3961028480e+02     5.95        5701.7
226050   229361   179725   271      3.6108920712e+02     3.3961028480e+02     5.95        5709.2
226271   229582   179908   281      3.6108920712e+02     3.3961028833e+02     5.95        5715.5
226491   229805   180056   263      3.6108920712e+02     3.3961028833e+02     5.95        5721.7
226705   230025   180226   255      3.6108920712e+02     3.3961028833e+02     5.95        5726.3
226924   230245   180355   276      3.6108920712e+02     3.3961028833e+02     5.95        5730.4
227137   230466   180474   240      3.6108920712e+02     3.3961028833e+02     5.95        5734.5
227354   230686   180655   267      3.6108920712e+02     3.3961028833e+02     5.95        5738.7
227574   230908   180807   63       3.6108920712e+02     3.3961028833e+02     5.95        5743.8
227789   231129   180952   81       3.6108920712e+02     3.3961028833e+02     5.95        5748.2
228007   231351   181114   53       3.6108920712e+02     3.3961028833e+02     5.95        5753.0
228227   231572   181286   270      3.6108920712e+02     3.3961028833e+02     5.95        5757.9
228434   231781   181457   263      3.6108920712e+02     3.3961028833e+02     5.95        5762.0
228649   232001   181616   274      3.6108920712e+02     3.3961028850e+02     5.95        5766.6
228867   232224   181768   65       3.6108920712e+02     3.3961028850e+02     5.95        5771.5
229085   232445   181918   273      3.6108920712e+02     3.3961028850e+02     5.95        5776.3
229305   232666   182092   67       3.6108920712e+02     3.3961028850e+02     5.95        5780.8
229522   232888   182263   257      3.6108920712e+02     3.3961028850e+02     5.95        5785.5
229739   233110   182396   76       3.6108920712e+02     3.3961028850e+02     5.95        5791.4
229954   233331   182541   265      3.6108920712e+02     3.3961028850e+02     5.95        5797.5
230168   233551   182695   59       3.6108920712e+02     3.3961028850e+02     5.95        5803.5
230382   233770   182853   69       3.6108920712e+02     3.3961028850e+02     5.95        5808.9
230599   233990   183032   258      3.6108920712e+02     3.3961028850e+02     5.95        5814.8
230816   234209   183171   264      3.6108920712e+02     3.3961028850e+02     5.95        5821.8
231026   234430   183267   277      3.6108920712e+02     3.3961028850e+02     5.95        5829.7
231242   234651   183411   252      3.6108920712e+02     3.3961028850e+02     5.95        5837.5
231463   234872   183582   267      3.6108920712e+02     3.3961028850e+02     5.95        5844.5
231678   235094   183705   268      3.6108920712e+02     3.3961028850e+02     5.95        5851.1
231897   235314   183860   262      3.6108920712e+02     3.3961028850e+02     5.95        5856.5
232107   235530   183994   261      3.6108920712e+02     3.3961028850e+02     5.95        5861.7
232326   235749   184189   62       3.6108920712e+02     3.3961028850e+02     5.95        5866.0
232546   235972   184305   267      3.6108920712e+02     3.3961028850e+02     5.95        5871.2
232764   236194   184449   262      3.6108920712e+02     3.3961028850e+02     5.95        5877.4
232983   236415   184614   258      3.6108920712e+02     3.3961028850e+02     5.95        5881.8
233201   236635   184770   257      3.6108920712e+02     3.3961028850e+02     5.95        5885.9
233417   236856   184914   270      3.6108920712e+02     3.3961028950e+02     5.95        5889.9
233634   237076   185081   67       3.6108920712e+02     3.3961028950e+02     5.95        5894.4
233852   237296   185261   270      3.6108920712e+02     3.3961028950e+02     5.95        5899.3
234068   237517   185405   289      3.6108920712e+02     3.3961028950e+02     5.95        5903.8
234285   237738   185550   262      3.6108920712e+02     3.3961028950e+02     5.95        5907.8
234499   237959   185702   254      3.6108920712e+02     3.3961028950e+02     5.95        5911.9
234716   238179   185849   272      3.6108920712e+02     3.3961028950e+02     5.95        5918.1
234935   238401   185992   73       3.6108920712e+02     3.3961028950e+02     5.95        5925.5
235155   238623   186146   92       3.6108920712e+02     3.3961028950e+02     5.95        5932.0
235372   238843   186307   222      3.6108920712e+02     3.3961028950e+02     5.95        5938.2
235583   239056   186438   271      3.6108920712e+02     3.3961028950e+02     5.95        5945.0
235797   239275   186568   270      3.6108920712e+02     3.3961028950e+02     5.95        5951.3
236015   239497   186722   283      3.6108920712e+02     3.3961028950e+02     5.95        5958.5
236233   239717   186892   242      3.6108920712e+02     3.3961028950e+02     5.95        5964.3
236446   239939   187015   253      3.6108920712e+02     3.3961028950e+02     5.95        5970.7
236663   240161   187178   255      3.6108920712e+02     3.3961028950e+02     5.95        5977.1
236874   240381   187309   252      3.6108920712e+02     3.3961029149e+02     5.95        5982.9
237088   240600   187469   272      3.6108920712e+02     3.3961029149e+02     5.95        5990.3
237305   240821   187636   275      3.6108920712e+02     3.3961029149e+02     5.95        5997.3
237526   241042   187801   72       3.6108920712e+02     3.3961029149e+02     5.95        6003.9
237745   241264   187944   131      3.6108920712e+02     3.3961029149e+02     5.95        6010.3
237967   241486   188126   258      3.6108920712e+02     3.3961029149e+02     5.95        6016.5
238188   241709   188243   275      3.6108920712e+02     3.3961029149e+02     5.95        6021.9
238402   241930   188385   263      3.6108920712e+02     3.3961029149e+02     5.95        6027.3
238613   242141   188546   258      3.6108920712e+02     3.3961029149e+02     5.95        6032.0
238831   242361   188692   81       3.6108920712e+02     3.3961029149e+02     5.95        6036.9
239051   242585   188824   98       3.6108920712e+02     3.3961029149e+02     5.95        6042.4
239274   242808   188973   113      3.6108920712e+02     3.3961029149e+02     5.95        6048.7
239492   243028   189139   280      3.6108920712e+02     3.3961029149e+02     5.95        6052.8
239711   243247   189318   259      3.6108920712e+02     3.3961029149e+02     5.95        6056.5
239922   243467   189455   272      3.6108920712e+02     3.3961029149e+02     5.95        6061.2
240138   243689   189617   261      3.6108920712e+02     3.3961029149e+02     5.95        6066.3
240357   243914   189740   262      3.6108920712e+02     3.3961029149e+02     5.95        6070.9
240572   244136   189889   266      3.6108920712e+02     3.3961029149e+02     5.95        6075.7
240791   244358   190044   279      3.6108920712e+02     3.3961029149e+02     5.95        6080.4
241009   244579   190214   289      3.6108920712e+02     3.3961029149e+02     5.95        6084.5
241228   244799   190391   68       3.6108920712e+02     3.3961029149e+02     5.95        6089.3
241436   245013   190507   251      3.6108920712e+02     3.3961029214e+02     5.95        6094.3
241655   245235   190660   262      3.6108920712e+02     3.3961029214e+02     5.95        6098.9
241875   245457   190794   265      3.6108920712e+02     3.3961029214e+02     5.95        6103.9
242092   245679   190927   85       3.6108920712e+02     3.3961029214e+02     5.95        6111.2
242308   245900   191067   97       3.6108920712e+02     3.3961029214e+02     5.95        6117.7
242525   246121   191214   247      3.6108920712e+02     3.3961029214e+02     5.95        6123.3
242744   246341   191389   260      3.6108920712e+02     3.3961029214e+02     5.95        6129.7
242958   246562   191535   264      3.6108920712e+02     3.3961029214e+02     5.95        6135.4
243178   246782   191713   248      3.6108920712e+02     3.3961029214e+02     5.95        6141.3
243397   247004   191860   274      3.6108920712e+02     3.3961029214e+02     5.95        6148.4
243617   247225   192044   255      3.6108920712e+02     3.3961029214e+02     5.95        6154.5
243837   247447   192206   256      3.6108920712e+02     3.3961029214e+02     5.95        6161.8
244053   247670   192320   251      3.6108920712e+02     3.3961029214e+02     5.95        6167.3
244271   247891   192496   270      3.6108920712e+02     3.3961029214e+02     5.95        6173.0
244478   248099   192653   75       3.6092955935e+02     3.3961029214e+02     5.91        6179.3
244700   248322   192807   91       3.6092955935e+02     3.3961029214e+02     5.91        6186.0
244920   248545   192949   105      3.6092955935e+02     3.3961029214e+02     5.91        6191.1
245135   248766   193094   267      3.6092955935e+02     3.3961029236e+02     5.91        6196.1
245348   248987   193229   231      3.6092955935e+02     3.3961029236e+02     5.91        6200.7
245563   249207   193380   247      3.6092955935e+02     3.3961029236e+02     5.91        6204.8
245778   249427   193523   247      3.6092955935e+02     3.3961029236e+02     5.91        6209.2
245993   249648   193698   258      3.6092955935e+02     3.3961029236e+02     5.91        6214.1
246213   249870   193828   247      3.6092955935e+02     3.3961029236e+02     5.91        6218.9
246432   250092   193995   278      3.6092955935e+02     3.3961029236e+02     5.91        6223.8
246653   250315   194146   89       3.6092955935e+02     3.3961029236e+02     5.91        6228.4
246872   250534   194335   245      3.6092955935e+02     3.3961029556e+02     5.91        6233.1
247089   250755   194484   121      3.6092955935e+02     3.3961029556e+02     5.91        6237.1
247306   250977   194639   86       3.6092955935e+02     3.3961029556e+02     5.91        6240.9
247525   251199   194800   160      3.6092955935e+02     3.3961029556e+02     5.91        6245.5
247740   251418   194939   262      3.6092955935e+02     3.3961029556e+02     5.91        6250.6
247959   251640   195072   261      3.6092955935e+02     3.3961029556e+02     5.91        6256.8
248176   251861   195227   217      3.6092955935e+02     3.3961029556e+02     5.91        6262.5
248390   252076   195383   284      3.6092955935e+02     3.3961029556e+02     5.91        6268.3
248608   252297   195511   261      3.6092955935e+02     3.3961029556e+02     5.91        6274.5
248827   252518   195668   263      3.6092955935e+02     3.3961029556e+02     5.91        6280.3
249040   252740   195835   258      3.6092955935e+02     3.3961029556e+02     5.91        6287.5
249262   252963   196003   98       3.6092955935e+02     3.3961029556e+02     5.91        6294.2
249481   253184   196158   113      3.6092955935e+02     3.3961029556e+02     5.91        6300.3
249697   253404   196312   275      3.6092955935e+02     3.3961029679e+02     5.91        6306.0
249909   253624   196460   265      3.6092955935e+02     3.3961029679e+02     5.91        6312.1
250123   253844   196642   279      3.6092955935e+02     3.3961029679e+02     5.91        6318.3
250340   254065   196791   266      3.6092955935e+02     3.3961029679e+02     5.91        6324.5
250555   254285   196938   59       3.6092955935e+02     3.3961029679e+02     5.91        6329.5
250770   254506   197093   256      3.6092955935e+02     3.3961029679e+02     5.91        6334.5
250985   254727   197240   260      3.6092955935e+02     3.3961029679e+02     5.91        6341.1
251200   254949   197379   242      3.6092955935e+02     3.3961029679e+02     5.91        6346.3
251417   255169   197524   274      3.6092955935e+02     3.3961029679e+02     5.91        6350.4
251631   255389   197688   257      3.6092955935e+02     3.3961029679e+02     5.91        6354.6
251845   255609   197856   270      3.6092955935e+02     3.3961029820e+02     5.91        6359.1
252063   255830   198024   262      3.6092955935e+02     3.3961029820e+02     5.91        6363.9
252282   256053   198149   80       3.6092955935e+02     3.3961029820e+02     5.91        6368.6
252495   256274   198296   62       3.6092955935e+02     3.3961029820e+02     5.91        6373.5
252713   256495   198460   275      3.6092955935e+02     3.3961029820e+02     5.91        6378.1
252926   256716   198609   276      3.6092955935e+02     3.3961029820e+02     5.91        6381.8
253144   256939   198745   60       3.6092955935e+02     3.3961029820e+02     5.91        6385.7
253358   257160   198865   291      3.6092955935e+02     3.3961029820e+02     5.91        6389.4
253572   257379   199045   271      3.6092955935e+02     3.3961029820e+02     5.91        6393.6
253792   257601   199179   258      3.6092955935e+02     3.3961029820e+02     5.91        6401.2
254011   257823   199340   263      3.6092955935e+02     3.3961029820e+02     5.91        6408.3
254225   258049   199470   262      3.6092955935e+02     3.3961029820e+02     5.91        6415.0
254442   258270   199647   276      3.6092955935e+02     3.3961029820e+02     5.91        6421.1
254655   258492   199796   79       3.6092955935e+02     3.3961029820e+02     5.91        6428.1
254873   258713   199952   269      3.6092955935e+02     3.3961029822e+02     5.91        6433.9
255086   258929   200131   257      3.6092955935e+02     3.3961029822e+02     5.91        6440.1
255304   259148   200281   277      3.6092955935e+02     3.3961029822e+02     5.91        6446.9
255516   259370   200421   288      3.6092955935e+02     3.3961029822e+02     5.91        6453.4
255732   259590   200563   246      3.6092955935e+02     3.3961029822e+02     5.91        6460.5
255953   259811   200744   277      3.6092955935e+02     3.3961029822e+02     5.91        6467.1
256174   260033   200901   265      3.6092955935e+02     3.3961029822e+02     5.91        6474.1
256394   260256   201017   279      3.6092955935e+02     3.3961029822e+02     5.91        6479.7
256611   260478   201134   272      3.6092955935e+02     3.3961029822e+02     5.91        6484.8
256829   260699   201280   75       3.6092955935e+02     3.3961029840e+02     5.91        6489.6
257044   260920   201413   284      3.6092955935e+02     3.3961029840e+02     5.91        6493.6
257260   261140   201531   295      3.6092955935e+02     3.3961029840e+02     5.91        6497.3
257469   261359   201672   273      3.6092955935e+02     3.3961029840e+02     5.91        6501.2
257688   261579   201861   67       3.6092955935e+02     3.3961029840e+02     5.91        6505.5
257906   261801   201977   266      3.6092955935e+02     3.3961029840e+02     5.91        6509.8
258126   262022   202149   275      3.6092955935e+02     3.3961029840e+02     5.91        6513.5
258349   262247   202316   225      3.6092955935e+02     3.3961029840e+02     5.91        6518.0
258568   262468   202467   263      3.6092955935e+02     3.3961029840e+02     5.91        6524.4
258781   262685   202612   263      3.6092955935e+02     3.3961029840e+02     5.91        6530.8
258995   262907   202730   275      3.6092955935e+02     3.3961029840e+02     5.91        6536.6
259211   263127   202868   278      3.6092955935e+02     3.3961029970e+02     5.91        6542.4
259430   263347   203047   47       3.6092955935e+02     3.3961029970e+02     5.91        6548.5
259650   263568   203201   284      3.6092955935e+02     3.3961029970e+02     5.91        6555.4
259865   263789   203328   265      3.6092955935e+02     3.3961029970e+02     5.91        6561.2
260080   264011   203459   50       3.6092955935e+02     3.3961029970e+02     5.91        6567.2
260297   264232   203614   263      3.6092955935e+02     3.3961029970e+02     5.91        6572.8
260514   264456   203751   273      3.6092955935e+02     3.3961029970e+02     5.91        6580.1
260733   264676   203896   268      3.6092955935e+02     3.3961029970e+02     5.91        6586.4
260949   264894   204058   249      3.6092955935e+02     3.3961029970e+02     5.91        6592.4
261166   265115   204211   68       3.6092955935e+02     3.3961029970e+02     5.91        6600.0
261384   265337   204355   83       3.6092955935e+02     3.3961029970e+02     5.91        6606.8
261603   265558   204522   256      3.6092955935e+02     3.3961029970e+02     5.91        6612.9
261824   265779   204695   261      3.6092955935e+02     3.3961029970e+02     5.91        6618.1
262040   266000   204833   276      3.6092955935e+02     3.3961029970e+02     5.91        6622.6
262253   266217   205006   274      3.6092955935e+02     3.3961029970e+02     5.91        6626.6
262469   266436   205162   286      3.6092955935e+02     3.3961029970e+02     5.91        6630.5
262681   266657   205274   270      3.6092955935e+02     3.3961029970e+02     5.91        6634.1
262895   266877   205448   262      3.6092955935e+02     3.3961030210e+02     5.91        6638.0
263114   267098   205621   257      3.6092955935e+02     3.3961030210e+02     5.91        6642.5
263330   267319   205769   90       3.6092955935e+02     3.3961030210e+02     5.91        6646.7
263550   267539   205949   254      3.6092955935e+02     3.3961030210e+02     5.91        6650.4
263767   267759   206094   91       3.6092955935e+02     3.3961030210e+02     5.91        6656.0
263976   267979   206229   223      3.6092955935e+02     3.3961030210e+02     5.91        6662.6
264197   268201   206408   265      3.6092955935e+02     3.3961030210e+02     5.91        6670.0
264419   268423   206570   283      3.6092955935e+02     3.3961030275e+02     5.91        6677.5
264638   268646   206721   255      3.6092955935e+02     3.3961030275e+02     5.91        6685.1
264855   268866   206878   147      3.6092955935e+02     3.3961030275e+02     5.91        6692.2
265074   269085   207067   163      3.6092955935e+02     3.3961030275e+02     5.91        6698.5
265291   269307   207192   262      3.6092955935e+02     3.3961030275e+02     5.91        6705.8
265509   269527   207352   280      3.6092955935e+02     3.3961030275e+02     5.91        6711.8
265728   269748   207491   260      3.6092955935e+02     3.3961030275e+02     5.91        6717.3
265948   269971   207627   273      3.6092955935e+02     3.3961030275e+02     5.91        6723.0
266169   270193   207788   234      3.6092955935e+02     3.3961030275e+02     5.91        6728.3
266384   270413   207945   239      3.6092955935e+02     3.3961030275e+02     5.91        6734.0
266605   270635   208092   59       3.6092955935e+02     3.3961030275e+02     5.91        6739.2
266825   270858   208230   74       3.6092955935e+02     3.3961030275e+02     5.91        6744.5
267045   271080   208400   91       3.6092955935e+02     3.3961030275e+02     5.91        6749.6
267263   271303   208536   104      3.6092955935e+02     3.3961030275e+02     5.91        6754.3
267480   271525   208669   277      3.6092955935e+02     3.3961030275e+02     5.91        6758.6
267701   271746   208852   272      3.6092955935e+02     3.3961030275e+02     5.91        6763.1
267919   271966   209024   56       3.6092955935e+02     3.3961030275e+02     5.91        6767.0
268137   272186   209194   264      3.6092955935e+02     3.3961030379e+02     5.91        6772.4
268351   272408   209328   270      3.6092955935e+02     3.3961030379e+02     5.91        6779.2
268570   272630   209467   281      3.6092955935e+02     3.3961030379e+02     5.91        6785.4
268789   272850   209638   257      3.6092955935e+02     3.3961030379e+02     5.91        6791.2
269007   273074   209796   249      3.6092955935e+02     3.3961030379e+02     5.91        6797.2
269219   273294   209914   267      3.6092955935e+02     3.3961030379e+02     5.91        6804.4
269436   273516   210083   275      3.6092955935e+02     3.3961030379e+02     5.91        6809.6
269652   273735   210227   77       3.6092955935e+02     3.3961030379e+02     5.91        6815.3
269864   273954   210379   281      3.6092955935e+02     3.3961030379e+02     5.91        6821.2
270080   274175   210531   275      3.6092955935e+02     3.3961030379e+02     5.91        6827.1
270301   274397   210698   272      3.6092955935e+02     3.3961030379e+02     5.91        6832.6
270520   274618   210875   260      3.6092955935e+02     3.3961030379e+02     5.91        6838.8
270736   274839   211011   264      3.6092955935e+02     3.3961030379e+02     5.91        6845.2
270954   275063   211165   77       3.6092955935e+02     3.3961030439e+02     5.91        6851.7
271173   275284   211318   268      3.6092955935e+02     3.3961030439e+02     5.91        6856.9
271389   275504   211458   284      3.6092955935e+02     3.3961030439e+02     5.91        6860.8
271609   275725   211636   77       3.6092955935e+02     3.3961030439e+02     5.91        6865.5
271821   275943   211792   271      3.6092955935e+02     3.3961030439e+02     5.91        6869.7
272038   276163   211975   78       3.6092955935e+02     3.3961030439e+02     5.91        6874.0
272254   276384   212149   240      3.6092955935e+02     3.3961030439e+02     5.91        6878.5
272474   276604   212339   285      3.6092955935e+02     3.3961030439e+02     5.91        6882.3
272691   276823   212482   270      3.6092955935e+02     3.3961030439e+02     5.91        6886.0
272903   277044   212636   265      3.6092955935e+02     3.3961030439e+02     5.91        6890.0
273110   277266   212759   276      3.6092955935e+02     3.3961030439e+02     5.91        6893.9
273324   277485   212935   279      3.6092955935e+02     3.3961030439e+02     5.91        6897.8
273540   277706   213061   197      3.6092955935e+02     3.3961030439e+02     5.91        6903.3
273749   277926   213164   271      3.6092955935e+02     3.3961030439e+02     5.91        6909.0
273963   278147   213322   77       3.6092955935e+02     3.3961030439e+02     5.91        6915.1
274182   278368   213473   254      3.6092955935e+02     3.3961030470e+02     5.91        6922.0
274398   278592   213607   278      3.6092955935e+02     3.3961030470e+02     5.91        6928.0
274618   278813   213757   267      3.6092955935e+02     3.3961030470e+02     5.91        6935.0
274836   279033   213913   281      3.6092955935e+02     3.3961030470e+02     5.91        6941.1
275053   279257   214038   293      3.6092955935e+02     3.3961030470e+02     5.91        6948.9
275266   279477   214185   263      3.6092955935e+02     3.3961030470e+02     5.91        6955.8
275483   279697   214356   268      3.6092955935e+02     3.3961030470e+02     5.91        6963.6
275697   279918   214484   269      3.6092955935e+02     3.3961030470e+02     5.91        6969.6
275911   280138   214624   270      3.6092955935e+02     3.3961030470e+02     5.91        6976.0
276125   280358   214790   52       3.6092955935e+02     3.3961030470e+02     5.91        6981.5
276341   280578   214904   267      3.6092955935e+02     3.3961030479e+02     5.91        6985.8
276551   280799   215036   272      3.6092955935e+02     3.3961030479e+02     5.91        6991.2
276772   281021   215211   292      3.6092955935e+02     3.3961030479e+02     5.91        6996.4
276990   281242   215377   267      3.6092955935e+02     3.3961030479e+02     5.91        7000.9
277207   281463   215532   283      3.6092955935e+02     3.3961030479e+02     5.91        7005.1
277424   281685   215685   293      3.6092955935e+02     3.3961030479e+02     5.91        7009.9
277641   281906   215838   274      3.6092955935e+02     3.3961030479e+02     5.91        7014.2
277854   282125   215979   261      3.6092955935e+02     3.3961030479e+02     5.91        7018.5
278068   282348   216105   271      3.6092955935e+02     3.3961030479e+02     5.91        7022.5
278289   282569   216290   255      3.6092955935e+02     3.3961030479e+02     5.91        7026.5
278506   282790   216451   274      3.6092955935e+02     3.3961030479e+02     5.91        7031.2
278720   283011   216591   257      3.6092955935e+02     3.3961030479e+02     5.91        7034.9
278937   283230   216756   273      3.6092955935e+02     3.3961030479e+02     5.91        7039.1
279154   283451   216905   267      3.6092955935e+02     3.3961030554e+02     5.91        7044.3
279371   283674   217008   265      3.6092955935e+02     3.3961030554e+02     5.91        7050.1
279588   283898   217155   276      3.6092955935e+02     3.3961030554e+02     5.91        7056.8
279810   284120   217291   63       3.6092955935e+02     3.3961030554e+02     5.91        7062.8
280028   284343   217425   263      3.6092955935e+02     3.3961030554e+02     5.91        7070.8
